Age,Income,Gender,Spend_Score,Education,City,Purchased
30,144062,Female,5,High School,Bangalore,1
63,147359,Female,82,Masters,Chennai,1
44,97986,Female,3,PhD,Chennai,1
66,96216,Female,91,High School,Bangalore,1
58,30068,Male,81,Masters,Delhi,1
34,74460,Male,80,PhD,Delhi,0
57,120766,Male,70,Masters,Chennai,0
48,66418,Male,7,PhD,Delhi,0
51,46206,Male,50,Masters,Delhi,1
41,148180,Female,14,Bachelors,Bangalore,0
62,20287,Male,38,Masters,Bangalore,0
52,42337,Female,79,Masters,Delhi,0
65,40666,Male,47,PhD,Bangalore,1
23,136595,Female,33,PhD,Kolkata,0
36,21161,Male,43,Bachelors,Chennai,1
47,134817,Female,91,PhD,Kolkata,1
24,141025,Male,29,Masters,Kolkata,1
27,120667,Male,57,PhD,Delhi,0
58,110071,Male,5,PhD,Delhi,0
49,118064,Male,93,PhD,Kolkata,0
51,58751,Female,96,Bachelors,Kolkata,0
45,102063,Male,60,Bachelors,Mumbai,0
32,126511,Female,70,High School,Mumbai,1
47,109389,Male,2,Bachelors,Chennai,0
54,34758,Female,70,Bachelors,Kolkata,1
46,85780,Male,43,Bachelors,Bangalore,1
39,135614,Male,4,Masters,Mumbai,0
21,23178,Female,56,High School,Delhi,1
37,51831,Male,93,Masters,Kolkata,1
49,22176,Male,59,Bachelors,Bangalore,0
53,123306,Female,89,Bachelors,Bangalore,0
67,53654,Male,9,High School,Bangalore,0
21,143220,Female,3,High School,Delhi,0
44,46627,Male,90,PhD,Mumbai,1
34,72550,Female,48,Bachelors,Bangalore,0
29,132025,Female,43,Bachelors,Mumbai,1
39,64910,Female,91,Masters,Chennai,0
34,110417,Female,96,PhD,Delhi,0
27,78251,Male,1,Bachelors,Mumbai,0
18,55422,Male,57,Masters,Mumbai,0
39,31984,Female,53,High School,Bangalore,0
43,109312,Male,16,Masters,Bangalore,0
35,81386,Male,51,Bachelors,Delhi,1
67,103291,Male,75,Masters,Mumbai,1
31,27135,Female,90,Masters,Kolkata,0
64,20320,Male,55,PhD,Bangalore,0
46,122958,Male,1,PhD,Bangalore,0
29,114171,Female,90,High School,Chennai,0
53,41684,Male,28,PhD,Delhi,1
52,75913,Female,53,Masters,Mumbai,1
69,108774,Female,58,PhD,Mumbai,1
29,41889,Female,73,Bachelors,Mumbai,0
24,115849,Male,60,Masters,Bangalore,1
46,118071,Male,59,Masters,Delhi,0
28,68899,Female,22,Masters,Mumbai,1
50,144011,Female,8,Bachelors,Kolkata,0
23,30770,Female,49,Masters,Chennai,0
64,59321,Female,42,PhD,Chennai,0
32,105962,Female,27,Bachelors,Mumbai,0
49,129863,Female,39,Masters,Bangalore,1
68,61777,Male,83,PhD,Chennai,1
28,66250,Female,25,PhD,Chennai,0
40,93034,Female,38,High School,Chennai,1
43,124940,Female,85,PhD,Chennai,0
51,60130,Male,24,PhD,Mumbai,0
63,101931,Male,24,High School,Delhi,1
51,69346,Male,60,High School,Delhi,1
46,22537,Male,83,Bachelors,Bangalore,0
21,104762,Female,50,PhD,Kolkata,0
34,35216,Male,66,Bachelors,Delhi,0
52,104149,Female,14,Bachelors,Kolkata,1
30,23009,Female,53,Masters,Delhi,1
58,109904,Female,32,Bachelors,Delhi,0
56,49327,Female,96,Bachelors,Bangalore,1
32,34209,Female,92,Bachelors,Chennai,0
46,68443,Female,48,Bachelors,Bangalore,0
46,35029,Male,39,High School,Delhi,1
28,87613,Male,40,PhD,Chennai,0
69,99443,Male,42,Masters,Chennai,0
49,76997,Male,77,High School,Chennai,1
19,122171,Male,76,Masters,Kolkata,0
64,134456,Female,8,Masters,Delhi,0
31,82559,Male,79,High School,Mumbai,1
37,84892,Male,26,Bachelors,Bangalore,1
39,90409,Male,12,High School,Kolkata,1
28,28635,Female,43,Masters,Bangalore,0
44,53065,Female,51,Masters,Mumbai,0
20,131399,Female,91,Bachelors,Chennai,1
34,140544,Male,82,High School,Mumbai,0
61,127340,Male,63,PhD,Bangalore,0
45,53783,Male,49,Masters,Mumbai,0
46,54152,Male,27,High School,Delhi,0
38,78741,Male,9,Bachelors,Mumbai,0
64,127049,Female,39,Bachelors,Delhi,1
33,71502,Male,65,PhD,Mumbai,1
54,49092,Female,71,Masters,Delhi,0
37,37653,Male,90,PhD,Delhi,1
23,117999,Female,71,PhD,Mumbai,1
36,119564,Female,7,PhD,Kolkata,1
22,60469,Female,72,PhD,Chennai,0
20,143064,Female,80,Bachelors,Chennai,0
18,106483,Male,67,Masters,Chennai,0
55,141585,Male,10,PhD,Delhi,0
32,79754,Male,71,Masters,Chennai,0
51,49978,Female,85,Bachelors,Delhi,0
52,107592,Male,53,Bachelors,Kolkata,0
66,114543,Male,95,High School,Mumbai,0
42,63169,Male,87,High School,Mumbai,0
41,68287,Male,57,Masters,Delhi,0
29,74745,Female,91,High School,Delhi,1
35,130168,Female,86,PhD,Kolkata,0
32,133985,Male,27,Masters,Chennai,1
61,140843,Male,54,Bachelors,Kolkata,1
33,25543,Male,4,Bachelors,Mumbai,1
44,76392,Female,88,PhD,Mumbai,1
25,41067,Female,23,High School,Chennai,1
63,71033,Female,48,Masters,Mumbai,0
42,65256,Male,83,Masters,Delhi,1
34,110633,Female,42,PhD,Mumbai,1
46,128383,Female,3,High School,Bangalore,1
25,129048,Female,91,Masters,Chennai,0
32,89345,Female,3,PhD,Chennai,0
44,42191,Female,28,Masters,Chennai,1
63,106803,Male,63,Bachelors,Bangalore,1
67,92742,Male,81,Masters,Kolkata,1
69,138843,Male,31,Masters,Delhi,0
24,106593,Male,10,Masters,Chennai,0
20,48992,Female,49,High School,Mumbai,0
46,132050,Male,86,High School,Delhi,0
61,101531,Male,94,PhD,Mumbai,0
41,68803,Male,21,High School,Delhi,0
20,129975,Female,53,Masters,Delhi,0
37,83477,Male,87,Masters,Mumbai,0
63,33210,Female,76,High School,Mumbai,0
32,103329,Female,89,High School,Delhi,1
42,46270,Female,54,Masters,Chennai,1
47,82008,Male,57,Masters,Mumbai,1
31,25197,Female,20,Bachelors,Bangalore,0
24,133857,Male,49,PhD,Bangalore,1
34,27452,Male,7,High School,Delhi,0
61,61486,Male,29,PhD,Kolkata,1
37,34859,Female,48,Masters,Delhi,1
53,47236,Female,93,PhD,Delhi,0
26,51899,Male,13,High School,Chennai,1
55,52083,Female,3,High School,Chennai,0
65,87708,Female,2,PhD,Kolkata,0
39,131462,Female,16,High School,Kolkata,1
19,36663,Male,94,Bachelors,Kolkata,0
41,113076,Female,6,Masters,Kolkata,0
25,138665,Female,45,Masters,Kolkata,1
28,39053,Male,71,High School,Delhi,0
30,31085,Female,5,Masters,Delhi,1
34,50564,Male,56,Bachelors,Bangalore,1
25,109745,Female,71,High School,Bangalore,0
38,79095,Female,98,Bachelors,Mumbai,0
35,89517,Female,32,Bachelors,Delhi,0
47,41153,Female,49,Masters,Kolkata,0
35,25247,Female,13,Masters,Mumbai,0
63,30553,Female,30,PhD,Chennai,0
64,40811,Male,25,Bachelors,Delhi,0
48,115381,Female,85,Masters,Bangalore,0
55,26135,Female,60,Bachelors,Delhi,1
49,25573,Female,59,PhD,Delhi,1
28,138819,Male,85,Bachelors,Delhi,1
62,144588,Male,28,High School,Delhi,0
42,99267,Male,58,PhD,Chennai,0
50,27189,Female,20,PhD,Bangalore,1
55,100077,Female,34,Bachelors,Delhi,0
58,63646,Male,5,Bachelors,Chennai,0
25,96623,Male,82,Masters,Mumbai,1
28,131971,Male,60,High School,Delhi,0
39,73687,Female,43,PhD,Chennai,0
68,88312,Male,57,PhD,Kolkata,1
41,127615,Female,57,PhD,Mumbai,1
58,47564,Female,75,Masters,Bangalore,0
34,48835,Female,54,High School,Delhi,0
29,81587,Male,81,PhD,Delhi,0
63,27697,Female,45,PhD,Chennai,1
49,100165,Male,86,Masters,Bangalore,0
32,93922,Male,37,Bachelors,Kolkata,0
33,37046,Male,84,PhD,Mumbai,1
39,77823,Male,48,High School,Bangalore,0
45,93580,Female,54,High School,Delhi,1
37,73370,Female,48,High School,Chennai,1
50,29615,Female,6,High School,Kolkata,0
27,133338,Female,34,Masters,Chennai,1
57,25060,Male,63,PhD,Mumbai,0
49,96436,Male,78,Masters,Bangalore,1
67,80519,Male,48,High School,Chennai,1
50,140562,Male,23,High School,Chennai,0
19,91117,Female,84,High School,Delhi,1
50,81158,Male,13,Masters,Chennai,1
50,54782,Female,47,High School,Kolkata,0
58,105709,Male,44,PhD,Bangalore,0
30,98533,Male,32,High School,Mumbai,0
47,128939,Male,26,PhD,Chennai,0
50,78255,Male,53,PhD,Kolkata,1
30,131952,Female,14,High School,Mumbai,1
69,92684,Female,52,Masters,Kolkata,0
43,76918,Female,36,Bachelors,Chennai,0
39,146093,Female,8,Bachelors,Chennai,0
56,104284,Male,40,PhD,Bangalore,0
19,99558,Male,86,Masters,Delhi,0
55,105549,Female,22,Bachelors,Kolkata,0
56,124223,Female,16,High School,Delhi,0
43,101422,Male,91,High School,Delhi,1
63,140363,Male,60,PhD,Mumbai,1
67,146352,Female,60,Masters,Mumbai,1
32,45256,Female,10,Masters,Kolkata,0
51,50005,Female,25,Bachelors,Delhi,1
59,26638,Male,31,Bachelors,Bangalore,1
61,57419,Female,21,High School,Delhi,1
66,53377,Female,91,PhD,Mumbai,0
57,126244,Female,81,Masters,Delhi,0
28,63116,Female,33,Bachelors,Chennai,0
20,56634,Female,31,Bachelors,Chennai,0
23,102291,Male,90,PhD,Bangalore,1
26,43382,Female,21,PhD,Kolkata,1
23,135303,Male,36,High School,Delhi,0
26,76063,Female,65,PhD,Chennai,0
56,42394,Female,4,High School,Kolkata,1
48,87789,Female,68,High School,Chennai,0
49,123246,Male,90,PhD,Kolkata,1
58,130634,Male,4,PhD,Kolkata,1
67,20864,Male,9,PhD,Chennai,0
29,119572,Female,30,PhD,Mumbai,1
25,60222,Female,45,PhD,Kolkata,0
25,33666,Male,4,High School,Delhi,1
67,143664,Male,69,Bachelors,Chennai,1
45,40955,Female,23,Masters,Mumbai,1
37,130674,Male,16,Masters,Chennai,0
64,123533,Female,22,High School,Bangalore,0
24,101845,Male,72,High School,Delhi,0
28,136925,Male,48,Bachelors,Bangalore,0
37,89590,Male,62,PhD,Kolkata,1
33,147775,Female,97,High School,Kolkata,0
21,86471,Female,60,Masters,Bangalore,1
23,130476,Male,80,PhD,Bangalore,0
39,108314,Female,5,High School,Kolkata,0
43,142579,Female,80,PhD,Mumbai,1
20,63298,Female,7,Masters,Delhi,0
58,83108,Female,51,PhD,Chennai,1
59,133864,Male,65,High School,Bangalore,0
31,68924,Female,9,High School,Delhi,1
28,36709,Female,82,Masters,Chennai,0
35,29726,Male,45,Bachelors,Chennai,1
29,80824,Female,47,Bachelors,Bangalore,0
40,60542,Female,67,PhD,Mumbai,0
29,40245,Female,24,High School,Mumbai,1
30,54753,Male,92,High School,Delhi,1
42,99788,Male,10,Masters,Delhi,0
62,41316,Female,73,Masters,Kolkata,0
68,122907,Female,77,High School,Mumbai,0
36,104698,Male,48,Masters,Delhi,0
63,35960,Male,35,Bachelors,Kolkata,1
53,50791,Male,54,Bachelors,Chennai,0
62,127766,Female,87,PhD,Delhi,0
25,45216,Female,81,Masters,Kolkata,1
46,52467,Male,71,PhD,Mumbai,0
49,84427,Female,16,Masters,Chennai,1
68,132470,Female,53,Masters,Delhi,1
61,82047,Female,40,Bachelors,Mumbai,0
35,93290,Female,20,High School,Chennai,1
23,67014,Female,88,Masters,Bangalore,0
35,24078,Female,69,Masters,Mumbai,0
36,98389,Female,45,Masters,Bangalore,0
39,70519,Male,6,High School,Delhi,0
54,24042,Male,92,PhD,Kolkata,0
49,69052,Male,69,PhD,Delhi,0
58,34389,Male,49,Masters,Mumbai,1
20,115961,Male,39,Masters,Bangalore,1
45,88111,Male,2,PhD,Bangalore,1
27,125058,Male,39,PhD,Chennai,0
68,113715,Male,21,Bachelors,Delhi,0
52,70733,Male,40,Masters,Delhi,0
46,54754,Female,82,PhD,Mumbai,0
32,38624,Female,54,Bachelors,Bangalore,0
50,105886,Male,12,High School,Mumbai,1
24,46681,Female,81,Masters,Mumbai,0
29,109524,Female,37,PhD,Bangalore,0
66,101006,Male,38,Masters,Mumbai,0
47,44704,Male,15,Bachelors,Bangalore,0
38,124272,Male,7,PhD,Mumbai,0
48,114913,Female,78,High School,Kolkata,0
41,114108,Female,50,High School,Mumbai,1
37,143731,Male,65,Bachelors,Mumbai,0
54,27493,Female,67,High School,Kolkata,1
21,89639,Female,44,High School,Delhi,0
45,120380,Female,31,High School,Bangalore,0
61,74383,Male,43,High School,Chennai,1
37,22994,Female,77,High School,Kolkata,0
41,89280,Female,48,High School,Delhi,0
67,67234,Female,82,High School,Mumbai,1
66,67291,Female,81,PhD,Delhi,0
68,148674,Female,81,High School,Kolkata,0
49,112868,Female,61,PhD,Mumbai,1
58,25594,Female,75,Masters,Delhi,1
53,125835,Male,84,Bachelors,Chennai,0
51,27371,Male,10,High School,Bangalore,0
53,67315,Female,29,Bachelors,Bangalore,1
19,103564,Male,48,High School,Kolkata,0
32,147251,Female,98,PhD,Mumbai,0
51,121448,Female,81,High School,Mumbai,0
53,99526,Female,62,Masters,Bangalore,1
23,132387,Male,13,Bachelors,Delhi,0
56,36626,Female,44,Bachelors,Mumbai,1
59,106005,Female,47,Masters,Chennai,0
68,126258,Male,64,PhD,Chennai,0
68,125573,Male,91,PhD,Mumbai,1
29,27130,Female,53,Masters,Mumbai,1
20,26828,Male,90,Bachelors,Bangalore,0
62,77514,Male,92,High School,Kolkata,0
35,127148,Female,77,PhD,Bangalore,1
57,132524,Female,76,High School,Kolkata,1
38,124635,Female,44,Bachelors,Chennai,0
32,72664,Male,28,High School,Kolkata,0
50,131701,Male,2,Masters,Bangalore,1
52,37883,Male,57,PhD,Mumbai,1
43,63059,Female,57,PhD,Kolkata,1
25,104078,Male,34,Masters,Bangalore,0
53,62932,Male,87,Masters,Chennai,0
65,149900,Female,58,PhD,Kolkata,1
47,81269,Female,52,PhD,Chennai,0
40,139850,Female,29,PhD,Chennai,0
59,95986,Male,35,Bachelors,Delhi,0
61,105959,Female,75,Bachelors,Kolkata,0
31,22035,Male,48,Bachelors,Bangalore,0
31,129767,Male,33,High School,Kolkata,1
19,60745,Female,75,Bachelors,Kolkata,1
54,37241,Female,73,PhD,Chennai,0
22,72975,Female,78,Bachelors,Chennai,0
55,43154,Female,9,PhD,Chennai,0
62,45625,Female,48,Masters,Chennai,1
58,64950,Male,67,High School,Bangalore,0
64,118602,Male,93,High School,Mumbai,1
31,76396,Male,83,Masters,Delhi,0
56,119227,Female,36,PhD,Chennai,0
42,138920,Male,96,High School,Chennai,1
37,33331,Female,71,Bachelors,Delhi,0
19,83927,Female,92,PhD,Chennai,0
56,106226,Male,44,High School,Mumbai,0
23,104719,Male,82,Masters,Kolkata,0
34,83014,Female,60,PhD,Delhi,0
42,59346,Male,63,High School,Bangalore,0
45,90411,Female,5,Masters,Delhi,1
19,74478,Male,87,PhD,Mumbai,1
52,32254,Male,86,Bachelors,Bangalore,1
54,75734,Male,90,PhD,Kolkata,0
22,48621,Male,76,Bachelors,Chennai,1
18,136490,Male,40,PhD,Delhi,0
57,96441,Female,19,Masters,Bangalore,0
29,66121,Male,47,Bachelors,Delhi,0
53,147386,Male,65,Bachelors,Kolkata,1
62,101418,Male,67,PhD,Delhi,0
40,80197,Female,91,High School,Bangalore,1
64,104577,Female,18,Bachelors,Mumbai,0
48,114634,Female,50,PhD,Bangalore,0
28,138034,Female,30,Masters,Delhi,0
27,62431,Female,66,PhD,Kolkata,1
20,137637,Male,5,PhD,Chennai,0
31,119245,Male,93,Bachelors,Chennai,1
33,120211,Male,97,High School,Kolkata,1
27,24837,Female,42,Masters,Delhi,1
46,131984,Female,84,Bachelors,Kolkata,0
27,110025,Male,94,Bachelors,Delhi,1
29,103163,Female,5,Bachelors,Bangalore,1
47,91232,Female,50,Masters,Mumbai,0
58,68994,Female,85,High School,Delhi,1
18,99079,Male,58,Masters,Chennai,0
22,32615,Male,79,Masters,Chennai,0
37,21466,Female,84,High School,Mumbai,0
25,50771,Female,8,Masters,Delhi,0
60,138645,Female,31,PhD,Mumbai,0
29,103886,Female,12,Masters,Bangalore,0
18,85911,Male,21,Bachelors,Mumbai,1
37,118566,Female,94,Masters,Bangalore,1
45,40746,Male,62,Bachelors,Chennai,1
60,108422,Male,91,Masters,Bangalore,0
54,129884,Male,90,Bachelors,Delhi,1
64,80739,Female,33,Bachelors,Delhi,0
54,128440,Male,26,Bachelors,Delhi,1
29,118187,Male,90,High School,Delhi,0
54,93369,Female,40,Masters,Kolkata,0
66,21893,Female,65,Masters,Bangalore,1
66,50573,Female,59,PhD,Delhi,0
61,116907,Male,15,PhD,Mumbai,0
45,60874,Female,1,PhD,Mumbai,1
64,97362,Male,11,Masters,Kolkata,0
32,119956,Male,55,High School,Bangalore,0
23,107460,Female,2,Bachelors,Bangalore,0
61,147021,Male,65,Masters,Bangalore,0
37,138580,Male,95,High School,Kolkata,0
67,53367,Male,44,High School,Bangalore,1
31,41199,Male,16,Masters,Bangalore,0
19,136600,Female,22,Bachelors,Delhi,1
26,111404,Male,18,High School,Bangalore,0
54,94328,Female,47,Masters,Delhi,0
37,77724,Male,81,Bachelors,Delhi,1
43,106133,Male,30,PhD,Bangalore,1
46,56405,Female,10,High School,Mumbai,1
18,118232,Male,99,High School,Chennai,1
52,128659,Male,58,Masters,Mumbai,0
23,35989,Male,62,Masters,Bangalore,0
54,48931,Male,85,Bachelors,Bangalore,1
22,29290,Male,80,PhD,Mumbai,0
50,58367,Male,6,PhD,Bangalore,0
66,141136,Female,67,Masters,Delhi,0
68,99878,Female,41,Masters,Kolkata,1
31,110477,Female,43,Bachelors,Bangalore,0
29,99481,Male,85,Masters,Bangalore,0
59,96298,Male,77,Bachelors,Mumbai,0
37,146299,Male,18,Bachelors,Delhi,1
67,50133,Female,58,PhD,Mumbai,0
41,132616,Male,60,Bachelors,Mumbai,0
60,125686,Female,88,PhD,Bangalore,1
51,47052,Male,27,PhD,Delhi,1
42,127286,Male,68,PhD,Bangalore,1
67,105489,Male,22,Masters,Bangalore,1
46,60475,Female,24,PhD,Bangalore,0
56,102666,Male,40,Bachelors,Bangalore,0
48,116622,Female,74,Masters,Kolkata,0
64,77656,Male,66,Bachelors,Chennai,1
60,24633,Male,40,Masters,Delhi,0
67,37304,Female,6,Bachelors,Kolkata,1
40,127573,Male,18,High School,Chennai,1
61,117820,Male,81,High School,Chennai,0
55,66546,Male,87,High School,Chennai,0
37,27008,Male,30,Bachelors,Kolkata,0
40,68291,Female,21,Masters,Delhi,0
62,47405,Female,62,PhD,Mumbai,0
69,137069,Male,10,PhD,Chennai,1
33,56386,Male,13,Bachelors,Mumbai,0
67,110909,Female,76,Bachelors,Mumbai,0
59,40827,Male,9,Bachelors,Bangalore,0
25,53040,Female,68,Bachelors,Mumbai,1
67,80354,Male,39,PhD,Bangalore,1
38,98543,Female,24,Masters,Delhi,1
18,38157,Female,34,PhD,Delhi,1
25,117693,Female,61,Bachelors,Bangalore,0
46,55315,Female,41,High School,Delhi,0
49,55932,Male,5,PhD,Chennai,0
55,41164,Male,79,High School,Delhi,0
22,34414,Female,50,High School,Bangalore,1
64,147597,Female,4,Bachelors,Chennai,0
39,34327,Female,51,PhD,Mumbai,0
64,133880,Female,52,Masters,Mumbai,1
51,20946,Male,39,PhD,Mumbai,1
18,34693,Female,8,Masters,Bangalore,1
43,47241,Female,45,Masters,Mumbai,0
60,135194,Female,88,Bachelors,Delhi,1
27,115790,Female,28,Masters,Mumbai,0
47,35540,Female,27,PhD,Kolkata,0
67,92255,Female,65,PhD,Kolkata,1
35,84757,Female,34,High School,Mumbai,1
34,61203,Male,81,Masters,Mumbai,0
43,45081,Female,62,Bachelors,Kolkata,0
25,81861,Female,62,Bachelors,Mumbai,0
64,31350,Female,38,PhD,Chennai,0
57,75512,Male,26,Masters,Kolkata,1
66,76809,Male,24,Bachelors,Bangalore,0
29,121894,Male,39,Masters,Kolkata,1
44,117557,Female,21,Masters,Delhi,1
25,62832,Female,94,High School,Chennai,0
42,48369,Female,47,Bachelors,Bangalore,0
63,51728,Male,48,High School,Mumbai,0
21,37576,Female,13,Bachelors,Delhi,0
50,49001,Male,3,Masters,Delhi,0
18,147625,Male,32,Bachelors,Chennai,0
36,103384,Male,35,PhD,Bangalore,1
48,20390,Male,19,Masters,Delhi,0
33,107535,Male,14,Bachelors,Bangalore,1
31,65436,Female,48,High School,Bangalore,0
65,31569,Female,86,High School,Delhi,1
22,33029,Male,81,Masters,Bangalore,1
58,42490,Female,68,High School,Chennai,0
43,65875,Female,45,Masters,Delhi,1
45,143552,Male,19,Masters,Chennai,1
19,120864,Male,64,Masters,Chennai,1
67,25867,Female,66,Bachelors,Bangalore,1
23,100820,Female,79,Masters,Bangalore,0
26,119515,Female,66,High School,Delhi,0
50,29121,Female,75,PhD,Mumbai,0
58,21539,Male,45,Bachelors,Delhi,0
42,111024,Female,87,High School,Chennai,1
65,37027,Male,74,Masters,Bangalore,1
30,147402,Male,67,Masters,Chennai,0
26,94229,Female,69,PhD,Kolkata,1
30,28921,Female,3,High School,Kolkata,1
48,70435,Female,38,Bachelors,Chennai,0
58,142368,Male,77,High School,Mumbai,0
28,30310,Male,42,Masters,Mumbai,0
21,83965,Male,83,Bachelors,Delhi,1
51,142033,Male,40,Masters,Delhi,1
55,131048,Female,50,Masters,Delhi,0
63,116444,Male,35,High School,Bangalore,0
21,89922,Male,24,PhD,Mumbai,1
55,117799,Female,88,Masters,Chennai,1
36,113948,Male,17,High School,Kolkata,1
23,102839,Male,40,Bachelors,Mumbai,1
51,32242,Female,74,PhD,Mumbai,0
35,137027,Male,66,Masters,Mumbai,0
30,132561,Male,44,Masters,Delhi,0
58,28947,Male,23,Bachelors,Bangalore,1
40,132250,Male,6,High School,Chennai,0
36,91466,Female,66,Masters,Delhi,1
62,123706,Male,21,Bachelors,Bangalore,0
28,140351,Female,35,Masters,Mumbai,1
18,144749,Male,29,High School,Bangalore,0
41,81816,Female,7,PhD,Delhi,0
24,68785,Female,93,High School,Mumbai,1
42,139963,Female,53,High School,Delhi,0
38,20507,Male,37,High School,Chennai,1
32,86972,Male,23,Bachelors,Mumbai,0
18,47151,Male,97,Masters,Bangalore,0
29,31618,Female,8,PhD,Delhi,1
24,94286,Male,76,Bachelors,Kolkata,1
32,36122,Male,48,High School,Bangalore,0
38,27354,Male,10,PhD,Bangalore,1
36,129598,Male,79,High School,Mumbai,0
46,50979,Female,24,High School,Bangalore,0
42,106436,Female,90,High School,Delhi,0
50,99376,Male,47,PhD,Kolkata,0
66,72774,Male,53,Masters,Chennai,0
49,122703,Male,39,High School,Kolkata,0
66,25037,Female,67,Masters,Delhi,0
52,48633,Male,66,PhD,Mumbai,1
61,44495,Female,6,PhD,Delhi,0
55,84550,Female,21,High School,Bangalore,1
43,101384,Male,73,Masters,Mumbai,1
28,56483,Male,74,Masters,Chennai,0
52,133181,Male,36,High School,Chennai,0
25,93373,Female,3,Bachelors,Delhi,0
63,54069,Female,88,Bachelors,Bangalore,1
31,27370,Male,86,PhD,Chennai,0
27,139873,Female,78,PhD,Kolkata,0
19,136843,Male,42,Bachelors,Mumbai,1
63,91947,Male,45,Bachelors,Kolkata,1
26,59133,Female,44,Bachelors,Chennai,0
20,116035,Female,91,High School,Chennai,0
38,115761,Female,33,High School,Delhi,1
43,133753,Female,60,High School,Delhi,1
25,20692,Male,86,High School,Mumbai,0
65,48926,Male,93,High School,Delhi,0
19,119782,Male,83,High School,Bangalore,1
23,124700,Female,83,PhD,Mumbai,1
45,93984,Male,70,Masters,Bangalore,1
46,63390,Female,83,PhD,Delhi,0
43,69593,Female,77,Masters,Mumbai,1
42,95609,Female,26,PhD,Chennai,0
29,120950,Male,86,PhD,Kolkata,0
22,25209,Female,21,High School,Chennai,1
51,146700,Female,2,High School,Bangalore,0
65,26533,Female,47,Masters,Chennai,1
54,106597,Female,30,Masters,Chennai,0
32,27211,Female,27,High School,Kolkata,1
61,29927,Female,71,PhD,Kolkata,0
53,97463,Female,20,Masters,Chennai,1
32,137333,Female,50,Bachelors,Kolkata,0
60,44594,Female,95,Bachelors,Chennai,1
65,94852,Female,23,Bachelors,Mumbai,1
40,97713,Female,13,Masters,Chennai,0
23,96382,Female,81,High School,Delhi,0
63,27933,Male,4,High School,Kolkata,0
67,123780,Male,14,High School,Kolkata,1
61,132157,Female,20,Masters,Bangalore,0
60,60696,Female,13,Masters,Bangalore,0
62,85449,Female,3,Bachelors,Delhi,0
38,87616,Male,90,Masters,Kolkata,1
40,26089,Male,90,Bachelors,Kolkata,0
60,76548,Male,82,Bachelors,Bangalore,0
33,46123,Female,96,High School,Bangalore,1
64,27797,Female,78,Masters,Chennai,1
32,70013,Female,47,High School,Kolkata,0
42,28346,Female,3,High School,Kolkata,1
53,105414,Male,1,Masters,Chennai,1
28,53672,Female,90,Masters,Kolkata,0
68,37653,Male,24,PhD,Delhi,0
32,69556,Male,35,Bachelors,Bangalore,1
21,143723,Female,14,PhD,Bangalore,0
38,128278,Male,67,Bachelors,Bangalore,0
30,46140,Male,13,Bachelors,Mumbai,0
39,21184,Male,47,Bachelors,Delhi,1
36,143626,Male,50,High School,Delhi,0
51,54493,Female,78,High School,Chennai,1
31,64148,Female,85,Masters,Mumbai,0
21,44846,Male,26,Bachelors,Kolkata,1
65,131361,Female,3,Bachelors,Delhi,1
69,42195,Male,51,Bachelors,Mumbai,0
63,25606,Female,40,High School,Mumbai,1
